@id,@lat,@lon,name
3334684710,43.1986166,-1.9651502,Cromlechs Eteneta II 1-4
3334684711,43.1734116,-1.9289483,Cromlech Etzela Oeste
3334684712,43.1962626,-1.9950241,Cromlech Muntto
3334684713,43.2083073,-1.9613499,Cromlechs Tximista 1-5
3334684714,43.2063620,-1.9595525,Cromlechs Tximistako Egia 1-6
3334753498,43.1229923,-2.0117137,Cromlechs Almitxuri
3370627770,43.0386124,-1.5990057,Cromlechs Algorrieta 1-2
3370627781,43.0204334,-1.6080100,Cromlech Koxtaran 1
3370627782,43.0204432,-1.6080711,Cromlech Koxtaran 2
3372347196,43.0435343,-1.2177609,Cromlech Arrataka
3372347198,43.0452208,-1.2135705,Cromlech Axpageta
3372347199,43.0377664,-1.2230543,Cromlech tumular Azpegi 2
3372347200,43.0380821,-1.2241599,Cromlech tumular Azpegi 3
3372347205,43.0392388,-1.2223860,Cromlechs Azpegi Ipar 1-2
3372347209,43.0338892,-1.2283312,Cromlech Etzangio 1
3372347210,43.0338633,-1.2284038,Cromlech Etzangio 2
3372347212,43.0500105,-1.2141484,Cromlech Iropil-Organbide
3372347213,42.9045019,-1.2532459,Cromlech Irurilleta
3372347219,43.0366354,-1.2324999,Cromlech Minakolepoa
3372347221,43.0493821,-1.2113839,Cromlech Organbide E
3372347222,43.0501388,-1.2119753,Cromlech tumular Organbide Lepoa
3372347223,43.0507043,-1.2118611,Cromlech Organbide M
3372347224,43.0387122,-1.2328700,Cromlech Otsoarrizko Zelaia
3372347225,43.0371724,-1.2376828,Cromlech Soroluze
3372347226,43.0365565,-1.2379127,Cromlech tumular Soroluze
3375184560,42.9460349,-1.3573887,Cromlech Lerdengibel 1
3375184564,42.8197375,-1.2784982,Cromlech Portillo de la Sierra
3377631666,43.0194141,-1.3654763,Cromlech Atalozti
3377631669,43.0251914,-1.3604667,Cromlech tumular Lindus I.
3377631673,43.0222439,-1.3618502,Cromlech Soldaduko Harria I.
3377631674,43.0220523,-1.3621470,Cromlech tumular Soldaduko Harria M.
3398038796,43.0248465,-1.4431192,Cromlech Aldikosoro E. 1
3398038797,43.0247838,-1.4430864,Cromlech Aldikosoro E. 2
3398038798,43.0246685,-1.4428629,Cromlech Aldikosoro E. 3
3398038799,43.0247480,-1.4431163,Cromlech Aldikosoro E. 4
3398038800,43.0247669,-1.4429966,Cromlech Aldikosoro E. 5
3398038801,43.0249697,-1.4430248,Cromlech Aldikosoro E. 6
