@id,@lat,@lon,name
2952753077,40.6743971,-4.0910113,Secuoya gigante
2952755946,40.6745404,-4.0910797,Secuoya gigante
2957681733,48.6674446,8.9998269,
2957681734,48.6699250,8.9940479,
2957681735,48.6700781,8.9940063,
2957681736,48.6701409,8.9937116,
2957681737,48.6701436,8.9997090,
2957681738,48.6716015,8.9950765,
2957681739,48.6721715,8.9965344,
2957681740,48.6721833,8.9964056,
2961638028,48.6779144,9.0180620,
2965219490,48.2034399,7.2746924,Séquoia Wellingtonia
2978030635,48.7477093,8.7107335,
2978030636,48.7477093,8.7111226,
2978030637,48.7478086,8.7106996,
3005692461,49.6337596,9.3861615,Mammutbaum
3013078293,42.8603948,-2.6787212,
3013078332,42.8605002,-2.6790928,
3013078535,42.8607444,-2.6802491,
3013078553,42.8607870,-2.6801945,
3013078561,42.8608172,-2.6801352,
3013078582,42.8608570,-2.6800771,
3013078610,42.8608957,-2.6800401,
3013078623,42.8609314,-2.6799858,
3013078744,42.8609679,-2.6799278,
3013078773,42.8610078,-2.6798745,
3013078802,42.8610454,-2.6798251,
3013078826,42.8610822,-2.6797787,
3013078845,42.8611194,-2.6797208,
3013078866,42.8611554,-2.6796633,
3013078875,42.8611675,-2.6801192,
3013078884,42.8611849,-2.6757373,
3013078911,42.8612093,-2.6796032,
3013079378,42.8612829,-2.6795264,
3013079443,42.8613672,-2.6754724,
3013079477,42.8614055,-2.6794674,
3013079487,42.8614123,-2.6757633,
3013079517,42.8614468,-2.6821682,
3013079651,42.8614861,-2.6794789,
3013079696,42.8615254,-2.6755716,
3013079715,42.8615437,-2.6794773,
3013080075,42.8615965,-2.6794557,
3013080099,42.8616226,-2.6793689,
3013080124,42.8616472,-2.6792733,
3013080243,42.8616666,-2.6792088,
3013080260,42.8616887,-2.6791323,
3013085458,42.8635438,-2.6775170,
3013086251,42.8638814,-2.6766653,
3048989350,50.6463618,7.2266728,
3074114861,49.6338453,6.0840474,
3097823152,48.8784039,2.3092771,
3097834742,48.8870467,2.3169033,
3097856417,48.8596200,2.2953221,
3097900860,48.9076429,2.4213324,
3098014158,48.8651581,2.3148328,
3098014181,48.8652305,2.3147279,
3098014188,48.8652381,2.3148442,
3098030805,48.8602364,2.2872863,
3098030844,48.8604666,2.2861650,
3098035861,48.8669731,2.3195152,
3098041502,48.8795633,2.3836394,
3098041945,48.8797484,2.3812300,
3098041954,48.8797547,2.3806632,
3098109557,48.8616158,2.2681971,
3098115618,48.8475130,2.2563284,
3116888369,50.8929018,4.3579967,
3116888379,50.8930009,4.3578942,
3116888385,50.8930447,4.3581536,
3116888392,50.8931240,4.3578169,
3116888396,50.8931471,4.3580561,
3116888402,50.8931763,4.3582974,
3134132982,47.3122508,4.8568592,
3135890693,48.7607061,9.0938209,
3135890694,48.7608525,9.0938329,
3179319094,46.1943742,5.9505287,Sequoia géant
3234841466,48.9998682,8.9880385,
3241812512,47.2641375,17.8124659,
3301580728,50.8881430,4.6974292,
3313096163,51.0391452,7.4959991,
3321043643,48.8135736,2.3770486,Séquoias de la cité PM. Curie
3321396262,44.9375974,-123.0311808,The Star Trees
3321396263,44.9375217,-123.0312793,The Star Trees
3321396264,44.9376684,-123.0313837,The Star Trees
3321396265,44.9375759,-123.0314029,The Star Trees
3331427772,37.5041486,-119.6046515,Bachelor and Three Graces
3331427773,37.5035464,-119.6007240,Grizzly Giant
3331427774,37.5042738,-119.6003055,California Tunnel Tree
3338512962,48.8496366,2.4032748,
3338514690,48.8613502,2.3795250,
3338549049,48.8816524,2.4001202,
3338549080,48.8818379,2.3977077,
3338602860,48.8652622,2.4090844,
3338605444,48.8698470,2.4122983,
3363686859,48.8061344,9.1752017,
3363686860,48.8065012,9.1755008,
3363686864,48.8067817,9.1756114,
3375267876,52.0383454,5.0819517,
3400510665,48.8118844,9.7802515,
3400510666,48.8123613,9.7809047,
3438284741,50.8605888,5.3898092,Sequoia
3445516676,48.7545166,9.1252654,
3476542511,43.7835497,4.1222745,
3476542512,43.7836017,4.1222024,
3476542513,43.7837599,4.1219945,
3476542514,43.7837939,4.1219335,
3476542515,43.7838920,4.1218170,
3476542516,43.7839280,4.1217643,
3476542517,43.7840281,4.1216340,
3476552956,43.7828077,4.1227073,sequoia
3522336469,51.4695716,7.2335899,
3522336475,51.4696245,7.2335194,
3538953210,47.2051305,16.6740683,
3559047364,48.4442796,-123.3737400,
3559051005,48.4390662,-123.3627966,
3559229745,52.9092279,-1.1111681,
3559229751,52.9092658,-1.1116652,
3562476494,48.4193088,-123.3636116,
3562476495,48.4168133,-123.3740646,
3562476496,48.4165107,-123.3734906,
3562476497,48.4169201,-123.3739761,
3562476498,48.4154746,-123.3647091,
3562476499,48.4191154,-123.3631798,
3562476500,48.4149503,-123.3649016,
3562476501,48.4169486,-123.3732573,
