item,location,itemLabel
http://www.wikidata.org/entity/Q122168535,Point(8.8490313 40.727043),Nuraghe
http://www.wikidata.org/entity/Q122168536,Point(8.7116727 40.555056),Nuraghe
http://www.wikidata.org/entity/Q122168548,Point(8.5648417 40.072184),Nuraghe
http://www.wikidata.org/entity/Q122168553,Point(8.644197 40.094107),Nuraghe
http://www.wikidata.org/entity/Q122168556,Point(8.7306989 40.660267),Nuraghe
http://www.wikidata.org/entity/Q122168557,Point(8.99986 40.333275),Nuraghe
http://www.wikidata.org/entity/Q122168564,Point(8.765185 40.802304),Nuraghe
http://www.wikidata.org/entity/Q122168571,Point(8.4879389 40.279067),Nuraghe
http://www.wikidata.org/entity/Q122168583,Point(9.0147435 39.546736),Nuraghe
http://www.wikidata.org/entity/Q122168590,Point(8.4432319 39.0297547),Nuraghe
http://www.wikidata.org/entity/Q122168597,Point(8.9162971 40.208529),Nuraghe
http://www.wikidata.org/entity/Q122168602,Point(8.6637926 39.105902),Nuraghe
http://www.wikidata.org/entity/Q122168603,Point(8.9031529 40.813194),Nuraghe
http://www.wikidata.org/entity/Q122168604,Point(8.8507909 40.853026),Nuraghe
http://www.wikidata.org/entity/Q122168605,Point(8.7321715 40.818983),Nuraghe
http://www.wikidata.org/entity/Q122168607,Point(8.40492 39.962392),Nuraghe
http://www.wikidata.org/entity/Q122168612,Point(9.6660563 39.848284),Nuraghe
http://www.wikidata.org/entity/Q122168614,Point(8.6637201 39.078629),Nuraghe
http://www.wikidata.org/entity/Q122168622,Point(9.5590335 39.881196),Nuraghe
http://www.wikidata.org/entity/Q122168623,Point(8.7488562 40.472035),Nuraghe
http://www.wikidata.org/entity/Q122178582,Point(8.6885145 40.527553),Nuraghe
http://www.wikidata.org/entity/Q122178585,Point(8.6242166 40.195853),Nuraghe
http://www.wikidata.org/entity/Q122178588,Point(9.4017487 39.254983),Nuraghe
http://www.wikidata.org/entity/Q122178624,Point(8.5520625 40.216045),Nuraghe
http://www.wikidata.org/entity/Q122178628,Point(9.4999984 39.4799448),Nuraghe
http://www.wikidata.org/entity/Q122178629,Point(8.5063589 40.6007663),Nuraghe
http://www.wikidata.org/entity/Q122178630,Point(8.9056743 39.755788),Nuraghe
http://www.wikidata.org/entity/Q122178631,Point(9.4616027 40.3790597),Nuraghe
http://www.wikidata.org/entity/Q122178632,Point(8.7995016 40.2658),Nuraghe
http://www.wikidata.org/entity/Q122178638,Point(8.8405314 40.244419),Nuraghe
http://www.wikidata.org/entity/Q122178639,Point(8.6473801 40.285017),Nuraghe
http://www.wikidata.org/entity/Q122178647,Point(8.6048657 40.656184),Nuraghe
http://www.wikidata.org/entity/Q122178650,Point(8.7650507 40.6702853),Nuraghe
http://www.wikidata.org/entity/Q122178651,Point(8.8497743 39.74853),Nuraghe
http://www.wikidata.org/entity/Q122178658,Point(8.7852874 40.4112868),Nuraghe
http://www.wikidata.org/entity/Q122178663,Point(8.8211953 40.813612),Nuraghe
http://www.wikidata.org/entity/Q122178664,Point(9.2729035 40.119281),Nuraghe
http://www.wikidata.org/entity/Q122178665,Point(8.6313111 39.165379),Nuraghe
