item	location	itemLabel
http://www.wikidata.org/entity/Q1013352	Point(13.44369139 50.55094167)	Nový Žeberk
http://www.wikidata.org/entity/Q1013359	Point(15.3222 50.6822)	Hrad Návarov
http://www.wikidata.org/entity/Q1013367	Point(9.57167 46.8813)	Burg Ober-Ruchenberg
http://www.wikidata.org/entity/Q1013390	Point(9.427656 46.685017)	Obertagstein Castle
http://www.wikidata.org/entity/Q1013401	Point(17.73222222 49.36661111)	Obřany Castle
http://www.wikidata.org/entity/Q1013429	Point(7.26205 46.9845)	Burg Oltigen
http://www.wikidata.org/entity/Q1013436	Point(14.01 50.54222222)	Oparno Castle
http://www.wikidata.org/entity/Q1013443	Point(13.1936 53.8542)	Burg Osten
http://www.wikidata.org/entity/Q1013453	Point(10.9716 48.9328)	Burg Pappenheim
http://www.wikidata.org/entity/Q1013455	Point(12.069859733 49.731817712)	Burg Parkstein
http://www.wikidata.org/entity/Q1013457	Point(13.13669444 49.27691389)	Pajrek
http://www.wikidata.org/entity/Q1013459	Point(15.275909722 50.477469722)	Pařez Castle
http://www.wikidata.org/entity/Q1013464	Point(15.60416667 50.47888889)	Pecka Castle
http://www.wikidata.org/entity/Q1013466	Point(8.011027777 51.143111111)	Peperburg
http://www.wikidata.org/entity/Q1013470	Point(15.3514 47.3625)	Burg Pernegg
http://www.wikidata.org/entity/Q1013473	Point(13.107312 50.385784)	Perštejn Castle
http://www.wikidata.org/entity/Q1013484	Point(13.742 47.6374)	Ruine Pflindsberg
http://www.wikidata.org/entity/Q1013513	Point(8.74694 46.6705)	Burg Pontaningen
http://www.wikidata.org/entity/Q1013522	Point(14.51055556 48.775)	Pořešín Castle
http://www.wikidata.org/entity/Q1013524	Point(17.68333333 49.61027778)	Potštát Castle
http://www.wikidata.org/entity/Q1013530	Point(16.335 49.54472222)	Pyšolec
http://www.wikidata.org/entity/Q1013542	Point(12.66694444 49.68)	Castle Přimda
http://www.wikidata.org/entity/Q1013545	Point(14.5615411 49.3929183)	Příběnice
http://www.wikidata.org/entity/Q1013555	Point(14.8719 46.6886)	Rabenstein Castle
http://www.wikidata.org/entity/Q1013570	Point(9.69028 47.1842)	Burgruine Ramschwag
http://www.wikidata.org/entity/Q1013583	Point(9.5221 46.92467)	Rappenstein Castle
http://www.wikidata.org/entity/Q1013586	Point(14.0409 46.5454)	Burgruine Ras
http://www.wikidata.org/entity/Q1013613	Point(9.753408012 51.168844555)	Burg Reichenbach
http://www.wikidata.org/entity/Q1013627	Point(11.485321621 49.475114907)	Burgruine in Happurg
http://www.wikidata.org/entity/Q1013719	Point(14.90152778 50.9575)	Castle of Ronow
http://www.wikidata.org/entity/Q1013735	Point(8.5822 48.1334)	Burg Rotenstein
http://www.wikidata.org/entity/Q1013765	Point(11.357144105 48.994859184)	Burg Rumburg
http://www.wikidata.org/entity/Q1013789	Point(13.03 49.4063)	Rýzmberk Castle
http://www.wikidata.org/entity/Q1013790	Point(13.66472222 50.63388889)	Rýzmburk castle (Osek)
http://www.wikidata.org/entity/Q1013792	Point(16.0456094 50.4328075)	Rýzmburk
http://www.wikidata.org/entity/Q1013796	Point(10.5813 51.5877)	Burg Sachsenstein
http://www.wikidata.org/entity/Q1013807	Point(9.01319 46.7561)	Burg Salons
http://www.wikidata.org/entity/Q1013824	Point(9.04624 46.7479)	Burg Saxenstein
http://www.wikidata.org/entity/Q1013829	Point(15.2199 47.5187)	Schachenstein Castle
http://www.wikidata.org/entity/Q1013846	Point(16.196680555 48.013511111)	Burg Scharfeneck
http://www.wikidata.org/entity/Q1013854	Point(8.081332781 50.047671896)	Burg Scharfenstein
http://www.wikidata.org/entity/Q1013866	Point(15.5107 48.63292)	Ruine Schauenstein
http://www.wikidata.org/entity/Q1013878	Point(9.21025 48.1393)	Burg Schiltau
http://www.wikidata.org/entity/Q1013889	Point(9.10194 47.6039)	Burg Schleifenrain
http://www.wikidata.org/entity/Q1013937	Point(12.490546604 49.354250536)	Burg Schwarzenburg (Oberpfalz)
http://www.wikidata.org/entity/Q1013941	Point(9.07278 46.7504)	Schwarzenstein Castle
http://www.wikidata.org/entity/Q1013944	Point(9.52306 49.6222)	Burg Schweinberg
http://www.wikidata.org/entity/Q1013983	Point(8.486723 47.344795)	Sellenbüren / Ofengüpf, medieval castle site
http://www.wikidata.org/entity/Q1014000	Point(13.36736111 49.53866667)	Castle Skála
http://www.wikidata.org/entity/Q1014002	Point(16.14169444 50.57186111)	Skály
http://www.wikidata.org/entity/Q1014003	Point(13.96083333 50.49805556)	Skalka Castle
http://www.wikidata.org/entity/Q1014006	Point(21.470906 48.637255)	Slanec Castle
http://www.wikidata.org/entity/Q1014007	Point(9.64436 46.98339)	Solavers Castle
http://www.wikidata.org/entity/Q1014030	Point(7.81161 46.9561)	Spitzenberg Castle
http://www.wikidata.org/entity/Q1014035	Point(9.62679 46.51695)	Spliatsch Castle
http://www.wikidata.org/entity/Q1014036	Point(9.78528 48.6356)	Burg Spitzenberg
http://www.wikidata.org/entity/Q1014040	Point(9.33443 46.557365)	Splügen Castle
http://www.wikidata.org/entity/Q1014045	Point(2.38025129 42.79052729)	Château Vicomtal Saint-Pierre de Fenouillet
http://www.wikidata.org/entity/Q1014053	Point(16.89605694 49.32860972)	Stagnov
http://www.wikidata.org/entity/Q1014062	Point(12.71288611 49.47240556)	Castle Starý Herštejn
http://www.wikidata.org/entity/Q1014064	Point(8.02694 49.55)	Stauf Castle
http://www.wikidata.org/entity/Q1014069	Point(17.76262472 49.15163972)	Starý Světlov
http://www.wikidata.org/entity/Q1014110	Point(8.336 47.7717)	Burg Steinegg
http://www.wikidata.org/entity/Q1014144	Point(9.36806 50.291)	Stolzenberg Castle
http://www.wikidata.org/entity/Q1014146	Point(8.9992 49.4254)	Burg Stolzeneck
http://www.wikidata.org/entity/Q1014149	Point(9.75528 46.9162)	Burg Strahlegg
http://www.wikidata.org/entity/Q1014168	Point(12.3554 53.3803)	Burg Stuer
http://www.wikidata.org/entity/Q1014177	Point(17.2279417 49.1332286)	Střílky Castle
http://www.wikidata.org/entity/Q1014187	Point(14.05079167 50.63913333)	Střekov Castle
http://www.wikidata.org/entity/Q1014188	Point(9.18042 46.70166)	Burg Surcasti
http://www.wikidata.org/entity/Q1014197	Point(18.8624 49.17452)	Strečno Castle
http://www.wikidata.org/entity/Q1014226	Point(11.3162 49.355)	Burgruine Burgthann
http://www.wikidata.org/entity/Q1014281	Point(10.9026 48.9569)	Burg Treuchtlingen
http://www.wikidata.org/entity/Q1014290	Point(16.5125 49.37666667)	Trmačov
http://www.wikidata.org/entity/Q1014301	Point(8.92306 46.7297)	Burg Tuor
http://www.wikidata.org/entity/Q1014317	Point(13.78972222 49.97333333)	Týřov
http://www.wikidata.org/entity/Q1014319	Point(8.49083 47.3494)	Burg Uetliburg
http://www.wikidata.org/entity/Q1014329	Point(12.131556685 47.716050713)	Burg Unter-Falkenstein
http://www.wikidata.org/entity/Q1014334	Point(7.857188917 46.668579908)	Unspunnen Castle
http://www.wikidata.org/entity/Q1014352	Point(9.27667 46.7881)	Burg Valendas
http://www.wikidata.org/entity/Q1014361	Point(15.16694444 50.5625)	Valdštejn Castle
http://www.wikidata.org/entity/Q1014368	Point(13.399546 49.262951)	Castle Velhartice
http://www.wikidata.org/entity/Q1014388	Point(17.77361111 49.805)	Vikštejn Castle
http://www.wikidata.org/entity/Q1014397	Point(10.6261 47.5567)	Vilsegg Castle
http://www.wikidata.org/entity/Q1014408	Point(13.49718056 49.61326944)	Castle Vlčtejn
http://www.wikidata.org/entity/Q1014411	Point(9.10034 46.7817)	Burg Vogelberg
http://www.wikidata.org/entity/Q1014431	Point(11.9117 55.0069)	Vordingborg Castle
http://www.wikidata.org/entity/Q1014454	Point(7.819351362 50.075948039)	Burg Waldeck
http://www.wikidata.org/entity/Q1014470	Point(10.6698 49.9677)	Burg
http://www.wikidata.org/entity/Q1014475	Point(8.2354 50.2685)	Burg Wallrabenstein
http://www.wikidata.org/entity/Q1014484	Point(9.49062 47.0987)	Wartau Castle
http://www.wikidata.org/entity/Q1014490	Point(9.46278 50.6317)	Burg Wartenberg
http://www.wikidata.org/entity/Q1014494	Point(9.51079 46.9943)	Wartenstein Castle
http://www.wikidata.org/entity/Q1014532	Point(8.75472 50.8489)	Burg Weißenstein
http://www.wikidata.org/entity/Q1014547	Point(14.8923 48.2298)	Burg Werfenstein
http://www.wikidata.org/entity/Q1014584	Point(14.2922 48.4028)	Burg Wildberg
http://www.wikidata.org/entity/Q1014584	Point(14.294638888 48.402777777)	Burg Wildberg
http://www.wikidata.org/entity/Q1014594	Point(9.195833186 49.596620927)	Wildenberg Castle
http://www.wikidata.org/entity/Q1014596	Point(9.21917 46.8003)	Burg Wildenberg
http://www.wikidata.org/entity/Q1014600	Point(8.5573 47.17675)	Wildenburg Castle
http://www.wikidata.org/entity/Q1014603	Point(8.58041 48.1354)	Burg Wildenstein (Horgen)
http://www.wikidata.org/entity/Q1014634	Point(9.945 51.9432)	Burg Winzenburg
http://www.wikidata.org/entity/Q1014636	Point(8.13572 49.3619)	Burg Winzingen
http://www.wikidata.org/entity/Q1014662	Point(14.1517 47.5569)	Burg Wolkenstein
http://www.wikidata.org/entity/Q1014665	Point(12.5206 53.2895)	Burg Wredenhagen
http://www.wikidata.org/entity/Q1014666	Point(9.57 46.9944)	Wynegg Castle
http://www.wikidata.org/entity/Q1014673	Point(15.1907 50.6237)	Burg Zbiroh
http://www.wikidata.org/entity/Q1014675	Point(9.762024201 51.369335841)	Burg Ziegenberg (Ziegenhagen)
http://www.wikidata.org/entity/Q1014688	Point(16.32638889 49.53055556)	Zubštejn Castle Ruins
http://www.wikidata.org/entity/Q1014692	Point(14.91599167 50.46811667)	Zvířetice Castle
http://www.wikidata.org/entity/Q1014724	Point(29.258625349 40.950056076)	Aydos Castle
http://www.wikidata.org/entity/Q1014742	Point(21.735278 48.916194)	Čičava Castle
http://www.wikidata.org/entity/Q1014742	Point(21.73527778 48.91619444)	Čičava Castle
http://www.wikidata.org/entity/Q1014748	Point(14.32305556 50.72444444)	Ostrý Castle
