latitude,longitude,label,link
http://www.wikidata.org/entity/Q122221780,Point(-3.1194185 51.376117),Flat Holm Victorian Rock Cut Defensive Ditch and Rampart
http://www.wikidata.org/entity/Q115222964,Point(7.981108116 47.336767842),Schlossrain
http://www.wikidata.org/entity/Q122218802,Point(-4.7492913 51.918823),Castell Pen-Gawsai
http://www.wikidata.org/entity/Q61784495,Point(-77.126 38.934),Fort Marcy
http://www.wikidata.org/entity/Q116765997,Point(7.501899686 47.135283811),Alt-Schloss
http://www.wikidata.org/entity/Q122219808,Point(-3.3780469 51.966998),Earthworks South West of Llanddew Church
http://www.wikidata.org/entity/Q106204011,Point(8.20639 47.52599),Geissberg (earthwork of unknown date)
http://www.wikidata.org/entity/Q134482491,Point(9.97613 52.12395),Wasserkamp earthworks
http://www.wikidata.org/entity/Q80830765,Point(-4.587204 56.009128),Balloch Castle - earthwork
http://www.wikidata.org/entity/Q122219308,Point(-2.9703922 51.884965),Tramway Embankment of Grosmont Railway
http://www.wikidata.org/entity/Q61861574,Point(-76.942778 38.888611),Fort Chaplin
http://www.wikidata.org/entity/Q122217248,Point(-3.513046 52.189252),Earthworks
http://www.wikidata.org/entity/Q123519436,Point(-3.0997677 53.114526),Coed-talon Banks
http://www.wikidata.org/entity/Q133503854,Point(16.41222 48.45939),Q133503854
http://www.wikidata.org/entity/Q125924992,Point(39.749712 54.634934),Ground wall of Ryazan Kremlin
http://www.wikidata.org/entity/Q122219312,Point(-3.9876438 51.741598),Ring Cairn on Craig Fawr
http://www.wikidata.org/entity/Q110945786,Point(12.37703 48.76065),field monument in Laberweinting (D-2-7240-0267)
http://www.wikidata.org/entity/Q24660266,Point(-3.17584 54.39335),Castle How
http://www.wikidata.org/entity/Q122218019,Point(-3.4167951 53.182049),Denbigh Civil War Earthworks
http://www.wikidata.org/entity/Q131462108,Point(0.679791 52.5461998),Langford Warren Lodge
http://www.wikidata.org/entity/Q131462106,Point(0.555977 52.3568001),Mildenhall Warren Boundary Banks
http://www.wikidata.org/entity/Q61874792,Point(-76.951861 38.866556),Fort Davis
http://www.wikidata.org/entity/Q115056316,Point(-1.25345 52.39244),Brownsover
http://www.wikidata.org/entity/Q24659508,Point(-3.2272196 51.442648),Dinas Powys Ringwork
http://www.wikidata.org/entity/Q17640933,Point(-0.404745 52.5314),Earthworks of Abbot of Ramsey's Manor
http://www.wikidata.org/entity/Q17643388,Point(-1.1492 53.6022),Earthworks on Sutton Common
http://www.wikidata.org/entity/Q880784,Point(-3.80021 50.3543),Blackdown Rings
http://www.wikidata.org/entity/Q2428964,Point(-1.56315 54.209),Thornborough Henges
http://www.wikidata.org/entity/Q17467462,Point(4.99376 52.27583),Q17467462
http://www.wikidata.org/entity/Q17641091,Point(-0.2412 52.6503),Earthwork enclosure at Peakirk Moor
http://www.wikidata.org/entity/Q17644931,Point(-2.01087 50.9253),Earthworks on Gussage Down
http://www.wikidata.org/entity/Q17640776,Point(-1.16358 54.5088),Earthworks at Nunthorpe Hall
http://www.wikidata.org/entity/Q17640990,Point(-0.573699 51.3654),Earthwork
http://www.wikidata.org/entity/Q3077774,Point(-77.0911 38.9564),Fort Bayard
http://www.wikidata.org/entity/Q7016678,Point(-82.430111 40.042167),Newark Earthworks
http://www.wikidata.org/entity/Q14691922,Point(-77.027777777 38.766666666),Fort Foote
http://www.wikidata.org/entity/Q5472257,Point(-71.104444444 42.356388888),Fort Washington
http://www.wikidata.org/entity/Q17643594,Point(-1.86626 51.3987),Earthwork enclosure on Allington Down
http://www.wikidata.org/entity/Q17641670,Point(-1.049 51.8197),Earthworks near Brill Church
http://www.wikidata.org/entity/Q2109508,Point(-2.66079 51.2725),Priddy Circles
