@id,@lat,@lon,name
40.3148870,-79.8491040,Standing Stone
53.5063912,-2.7160963,Billinge Standing Stones
53.2197723,-6.2173859,Glencullen Standing Stone
54.9396317,-7.6362142,Pluck Standing Stone
55.7631240,-4.2016529,Standing Stone
54.3203561,-5.9660248,Standing Stone
53.2580505,-6.1568640,
57.8364788,-4.1771430,: Edderton I Standing Stone - Clach Biorach - The Sharp Stone
54.2378517,-5.8676781,Standing Stone
55.2921370,-6.1907398,Standing Stone
54.2902725,-5.7289415,Standing Stone
52.3635590,4.8775984,Standing Stone
54.3108166,-6.0712999,standing stone
54.3104942,-6.0711951,standing stone
37.4739926,127.1819400,
54.9224980,-4.8952428,Standing Stones of Glenterrow
57.6049493,-1.9291426,Netherton Of Logie
55.9737965,-5.8379927,Standing Stone of Tarbert
36.3321902,-85.4322476,Standing Stone Market
53.6553220,-9.2491486,Standing Stone
57.1881178,-2.7281070,Standing Stone
36.3839993,-85.3228358,Standing Stone State Park
54.8779369,-4.3430181,Standing Stone of Bagbie
54.2693432,-9.2458949,Foghill Standing Stone
55.5568877,-5.5948547,Crois Mhic Aoidh Standing Stone
51.9541883,-4.0234550,Standing Stone
52.7654169,-1.2351635,Standing Stones
