52.59279	1.58229	The stone brothers of Wickhampton	https://episodes.fm/1380739641/episode/dGFnOmF1ZGlvYm9vbS5jb20sMjAxOC0xMi0xNDovcG9zdHMvNzExNjI3OA	from the Norfolk Folklore Society podcast
52.55341	1.51139	The lady in red at Hardley Crossroads	https://episodes.fm/1380739641/episode/dGFnOmF1ZGlvYm9vbS5jb20sMjAxOC0xMi0yODovcG9zdHMvNzEyNzgyMw	from the Norfolk Folklore Society podcast
52.70415	0.34096	The haunted pipe organ at Wiggenhall	https://episodes.fm/1380739641/episode/dGFnOmF1ZGlvYm9vbS5jb20sMjAxOC0xMS0xNjovcG9zdHMvNzA4NzUxMg	from the Norfolk Folklore Society podcast
52.84584	1.48468	Bromholm Priory	https://episodes.fm/1380739641/episode/dGFnOmF1ZGlvYm9vbS5jb20sMjAxOS0wMi0wODovcG9zdHMvNzE2NzY0OQ	from the Norfolk Folklore Society podcast
52.79688	0.78996	The Brown Lady of Raynham Hall	https://episodes.fm/1380739641/episode/dGFnOmF1ZGlvYm9vbS5jb20sMjAxOS0wMS0xMTovcG9zdHMvNzEzOTExNQ	from the Norfolk Folklore Society podcast
52.50422	1.21834	The  haunted house	https://episodes.fm/1380739641/episode/dGFnOmF1ZGlvYm9vbS5jb20sMjAxOS0wMS0yNTovcG9zdHMvNzE1MzQ1NA	from the Norfolk Folklore Society podcast
52.6256	1.29272	Wise Women of St Stephen's	https://episodes.fm/1380739641/episode/dGFnOmF1ZGlvYm9vbS5jb20sMjAxOS0wMy0wODovcG9zdHMvNzE5NTM3Mg	from the Norfolk Folklore Society podcast
52.80737	0.47755	Bishop Beaver of Babingley	https://episodes.fm/1380739641/episode/dGFnOmF1ZGlvYm9vbS5jb20sMjAxOS0wNC0wNTovcG9zdHMvNzIyMzQyMA	from the Norfolk Folklore Society podcast
52.53094	1.56152	The Lantern Man	https://episodes.fm/1380739641/episode/dGFnOmF1ZGlvYm9vbS5jb20sMjAxOS0wNC0xOTovcG9zdHMvNzIzNzE2Mw	from the Norfolk Folklore Society podcast
52.90747	1.26015	The haunting of Felbrigg Hall	https://episodes.fm/1380739641/episode/dGFnOmF1ZGlvYm9vbS5jb20sMjAxOS0wNi0yODovcG9zdHMvNzMwMTUzNg	from the Norfolk Folklore Society podcast
52.91024	1.24452	The Shrieking Pits	https://episodes.fm/1380739641/episode/dGFnOmF1ZGlvYm9vbS5jb20sMjAxOS0wNS0xNzovcG9zdHMvNzI2MzAwMw	from the Norfolk Folklore Society podcast
52.63109	1.29893	the grey lady of Tombland	https://episodes.fm/1380739641/episode/dGFnOmF1ZGlvYm9vbS5jb20sMjAxOS0wNS0zMTovcG9zdHMvNzI3MzQ1MA	from the Norfolk Folklore Society podcast
52.87316	0.8922	White Shuck	https://episodes.fm/1380739641/episode/dGFnOmF1ZGlvYm9vbS5jb20sMjAxOS0wNy0yNjovcG9zdHMvNzMyNTQzOA	from the Norfolk Folklore Society podcast
52.60572	1.30634	The lost Arminghall Henge	https://episodes.fm/1380739641/episode/dGFnOmF1ZGlvYm9vbS5jb20sMjAxOS0wOC0wOTovcG9zdHMvNzMzMjE0Mw	from the Norfolk Folklore Society podcast
52.63207	1.73742	The haunted caravan	https://episodes.fm/1380739641/episode/dGFnOmF1ZGlvYm9vbS5jb20sMjAxOS0wOC0zMDovcG9zdHMvNzM1NDY2NA	from the Norfolk Folklore Society podcast
52.75049	0.3948	Devils Alley	https://episodes.fm/1380739641/episode/dGFnOmF1ZGlvYm9vbS5jb20sMjAyMC0wMi0wNjovcG9zdHMvNzQ5NzU4MQ	from the Norfolk Folklore Society podcast
52.60079	1.1787	The Hethersett Faines	https://episodes.fm/1380739641/episode/dGFnOmF1ZGlvYm9vbS5jb20sMjAyMC0wMS0yMzovcG9zdHMvNzQ4NTc1Nw	from the Norfolk Folklore Society podcast
52.49774	1.51487	Stockton Stone	https://episodes.fm/1380739641/episode/dGFnOmF1ZGlvYm9vbS5jb20sMjAyMC0wMy0wNTovcG9zdHMvNzUyMjcwNg	from the Norfolk Folklore Society podcast
52.6039	1.72717	Kitty witches Row	https://episodes.fm/1380739641/episode/dGFnOmF1ZGlvYm9vbS5jb20sMjAyMC0wMy0xOTovcG9zdHMvNzUzNTIzNg	from the Norfolk Folklore Society podcast
52.67719	0.94978	A UFO over Dereham	https://episodes.fm/1380739641/episode/dGFnOmF1ZGlvYm9vbS5jb20sMjAyMC0wNC0wOTovcG9zdHMvNzU1MjM4OQ	from the Norfolk Folklore Society podcast
52.94653	0.49776	Mother Gabley	https://episodes.fm/1380739641/episode/dGFnOmF1ZGlvYm9vbS5jb20sMjAyMC0wNi0wNDovcG9zdHMvNzU5OTA2OQ	from the Norfolk Folklore Society podcast
52.41259	1.09746	A possible poltergeist at Shelfanger	https://episodes.fm/1380739641/episode/dGFnOmF1ZGlvYm9vbS5jb20sMjAyMC0wNS0wNzovcG9zdHMvNzU3NjQ2OQ	from the Norfolk Folklore Society podcast
52.65893	0.52284	The wicked nuns of Marham	https://episodes.fm/1380739641/episode/dGFnOmF1ZGlvYm9vbS5jb20sMjAyMC0wNS0yMTovcG9zdHMvNzU4NzkxMg	from the Norfolk Folklore Society podcast
52.63407	1.29686	The haunting of 19 Magdalen Street	https://episodes.fm/1380739641/episode/dGFnOmF1ZGlvYm9vbS5jb20sMjAyMC0wNy0wMjovcG9zdHMvNzYyMTY4OQ	from the Norfolk Folklore Society podcast
52.64771	0.68977	Ella Morse's moving gravestone	https://episodes.fm/1380739641/episode/dGFnOmF1ZGlvYm9vbS5jb20sMjAyMC0wNy0xNjovcG9zdHMvNzYzNDE5Mg	from the Norfolk Folklore Society podcast
52.71881	1.06047	The great stone of Lyng	https://episodes.fm/1380739641/episode/dGFnOmF1ZGlvYm9vbS5jb20sMjAyMC0wNy0zMDovcG9zdHMvNzY0NDkwMw	from the Norfolk Folklore Society podcast
52.47243	0.9701	The Eccles Sea Monster	https://episodes.fm/1380739641/episode/dGFnOmF1ZGlvYm9vbS5jb20sMjAyMC0wOC0yNzovcG9zdHMvNzY2ODc1Mg	from the Norfolk Folklore Society podcast
52.41647	0.74261	Thetford Priory Ghosts	https://episodes.fm/1380739641/episode/dGFnOmF1ZGlvYm9vbS5jb20sMjAyMC0wOS0xNzovcG9zdHMvNzY4NTA5Mg	from the Norfolk Folklore Society podcast
52.62848	1.2961	The ghost of Martha Alden	https://episodes.fm/1380739641/episode/dGFnOmF1ZGlvYm9vbS5jb20sMjAyMC0wOS0yNDovcG9zdHMvNzY5MDQyNQ	from the Norfolk Folklore Society podcast
52.54447	1.03058	Morley Old Hall	https://episodes.fm/1380739641/episode/dGFnOmF1ZGlvYm9vbS5jb20sMjAyMC0xMC0wODovcG9zdHMvNzcwMDg5Mw	from the Norfolk Folklore Society podcast
52.63455	1.30849	Urban legends at Zaks Waterside	https://episodes.fm/1380739641/episode/dGFnOmF1ZGlvYm9vbS5jb20sMjAyMC0xMC0yNjovcG9zdHMvNzcxNDQyOA	from the Norfolk Folklore Society podcast
